dataset,query,review_flag,score,top_homba_id,top_name,methods,matched_query,matched_alias,modifier_terms,modifier_match_score,rank2_name,rank2_score,llm_check,review_record_id,source_file,source_row,pass1_label,pass1_certainty,pass1_confidence,pass1_reason,pass2_label,pass2_certainty,pass2_confidence,pass2_reason,pass3_label,pass3_certainty,pass3_confidence,pass3_reason,final_consistency_label,final_certainty,final_confidence,vote_agreement,has_vote_disagreement,vote_split_pattern,uncertainty_tag,final_reason,_category,_mechanism
corpus,Oculomotor nucleus,high_confidence,1.0,HOMBA:12198,oculomotor nucleus,bm25+exact+fuzzy+hierarchy_parent,Oculomotor nucleus,Oculomotor nucleus,,1.0,efferent nuclei of the cranial nerves in midbrain,0.97,correct,93,1_highconf_correct.csv,95,aligned,high,1.0,"Exact match, same anatomical structure.",aligned,high,1.0,"Exact match, only case difference.",aligned,high,1.0,Exact match (case-insensitive).,aligned,high,1.0,3/3,False,3-0,stable,"Exact match, same anatomical structure. | Exact match, only case difference. | Exact match (case-insensitive).",,
corpus,Optic chiasm,high_confidence,1.0,HOMBA:10644,optic chiasm,bm25+exact+fuzzy,Optic chiasm,Optic chiasm,,1.0,optic nerve,0.250475,correct,94,1_highconf_correct.csv,96,aligned,high,1.0,"Exact match, same anatomical structure.",aligned,high,1.0,"Exact match, only case difference.",aligned,high,1.0,Exact match (case-insensitive).,aligned,high,1.0,3/3,False,3-0,stable,"Exact match, same anatomical structure. | Exact match, only case difference. | Exact match (case-insensitive).",,
corpus,Optic tract,high_confidence,1.0,HOMBA:10589,optic tract,bm25+exact+fuzzy,Optic tract,Optic tract,,1.0,nucleus of the optic tract  (lentiform nucleus),0.590086,correct,95,1_highconf_correct.csv,97,aligned,high,1.0,Exact match: 'optic tract' is same as query modulo case.,aligned,high,1.0,Exact match with case difference only.,aligned,high,1.0,"Direct match, identical structure name.",aligned,high,1.0,3/3,False,3-0,stable,"Exact match: 'optic tract' is same as query modulo case. | Exact match with case difference only. | Direct match, identical structure name.",,
corpus,Paracingulate gyrus,high_confidence,1.0,HOMBA:146034872,paracingulate gyrus,bm25+exact+fuzzy,Paracingulate gyrus,Paracingulate gyrus,,1.0,uncus of (para)hippocampal gyrus,0.310977,correct,96,1_highconf_correct.csv,98,aligned,high,1.0,Exact match: 'paracingulate gyrus' is identical to query.,aligned,high,1.0,Exact match with case difference only.,aligned,high,1.0,"Direct match, identical structure name.",aligned,high,1.0,3/3,False,3-0,stable,"Exact match: 'paracingulate gyrus' is identical to query. | Exact match with case difference only. | Direct match, identical structure name.",,
corpus,Parahippocampal gyrus,high_confidence,1.0,HOMBA:12162,parahippocampal gyrus,bm25+exact+fuzzy+hierarchy_parent,Parahippocampal gyrus,Parahippocampal gyrus,,1.0,anterior parahippocampal gyrus,0.736733,correct,97,1_highconf_correct.csv,99,aligned,high,1.0,Exact match: 'parahippocampal gyrus' is identical to query.,aligned,high,1.0,Exact match with case difference only.,aligned,high,1.0,"Direct match, identical structure name.",aligned,high,1.0,3/3,False,3-0,stable,"Exact match: 'parahippocampal gyrus' is identical to query. | Exact match with case difference only. | Direct match, identical structure name.",,
corpus,Parahippocampal gyrus (anterior),high_confidence,1.0,HOMBA:12163,anterior parahippocampal gyrus,bm25+fuzzy,Parahippocampal gyrus,anterior parahippocampal gyrus,anterior,1.0,parahippocampal gyrus,0.88,correct,98,1_highconf_correct.csv,100,aligned,high,1.0,Same structure; modifier reordered from (anterior) to anterior as prefix.,aligned,high,1.0,Query specifies anterior; top1 is the exact subregion name.,aligned,high,1.0,Query specifies anterior parahippocampal gyrus; top1 matches exactly.,aligned,high,1.0,3/3,False,3-0,stable,Same structure; modifier reordered from (anterior) to anterior as prefix. | Query specifies anterior; top1 is the exact subregion name. | Query specifies anterior parahippocampal gyrus; top1 matches exactly.,,
corpus,Parahippocampal gyrus (posterior),high_confidence,1.0,HOMBA:12164,posterior parahippocampal gyrus,bm25+fuzzy,Parahippocampal gyrus,posterior parahippocampal gyrus,posterior,1.0,posterior parahippocampal region (postrhinal cortex),1.0,correct,99,1_highconf_correct.csv,101,aligned,high,1.0,Same structure; modifier reordered from (posterior) to posterior as prefix.,aligned,high,1.0,Query specifies posterior; top1 is the exact subregion name.,aligned,high,1.0,Query specifies posterior parahippocampal gyrus; top1 matches exactly.,aligned,high,1.0,3/3,False,3-0,stable,Same structure; modifier reordered from (posterior) to posterior as prefix. | Query specifies posterior; top1 is the exact subregion name. | Query specifies posterior parahippocampal gyrus; top1 matches exactly.,,
corpus,Periamygdaloid cortex,high_confidence,1.0,HOMBA:AA30225,periamygdaloid cortex,bm25+exact+fuzzy+hierarchy_parent,Periamygdaloid cortex,Periamygdaloid cortex,,1.0,sulcal periamygdaloid cortex,0.856667,correct,100,1_highconf_correct.csv,102,aligned,high,1.0,Exact match except capitalization; same anatomical structure.,aligned,high,1.0,Exact match (case-insensitive) of 'Periamygdaloid cortex' to 'periamygdaloid cortex'.,aligned,high,1.0,Exact match between query and top1_name (case-insensitive).,aligned,high,1.0,3/3,False,3-0,stable,Exact match except capitalization; same anatomical structure. | Exact match (case-insensitive) of 'Periamygdaloid cortex' to 'periamygdaloid cortex'. | Exact match between query and top1_name (case-insensitive).,,
corpus,Pineal gland,high_confidence,1.0,HOMBA:10460,pineal body,bm25+exact+fuzzy,Pineal gland,Pineal gland,,1.0,pituitary body/gland (hypophysis),0.278379,correct,101,1_highconf_correct.csv,103,aligned,high,1.0,'pineal body' is a standard synonym for 'pineal gland'; identical structure.,aligned,high,1.0,'Pineal gland' and 'pineal body' are accepted synonyms for the same anatomical structure.,aligned,high,1.0,Pineal gland and pineal body are established synonyms for the same anatomical structure.,aligned,high,1.0,3/3,False,3-0,stable,'pineal body' is a standard synonym for 'pineal gland'; identical structure. | 'Pineal gland' and 'pineal body' are accepted synonyms for the same anatomical structure. | Pineal gland and pineal body are established synonyms for the same anatomical structure.,,
corpus,Planum polare,high_confidence,1.0,HOMBA:12147,planum polare,bm25+exact+fuzzy,Planum polare,Planum polare,,1.0,planum temporale,0.278056,correct,102,1_highconf_correct.csv,104,aligned,high,1.0,Exact match except capitalization; same anatomical structure.,aligned,high,1.0,Exact match (case-insensitive) of 'Planum polare' to 'planum polare'.,aligned,high,1.0,"Exact match, planum polare is the same structure.",aligned,high,1.0,3/3,False,3-0,stable,"Exact match except capitalization; same anatomical structure. | Exact match (case-insensitive) of 'Planum polare' to 'planum polare'. | Exact match, planum polare is the same structure.",,
corpus,Planum temporale,high_confidence,1.0,HOMBA:12145,planum temporale,bm25+exact+fuzzy,Planum temporale,Planum temporale,,1.0,planum polare,0.278056,correct,103,1_highconf_correct.csv,105,aligned,high,1.0,Exact match except capitalization; same anatomical structure.,aligned,high,1.0,Exact match (case-insensitive) of 'Planum temporale' to 'planum temporale'.,aligned,high,1.0,"Exact match, planum temporale is the same structure.",aligned,high,1.0,3/3,False,3-0,stable,"Exact match except capitalization; same anatomical structure. | Exact match (case-insensitive) of 'Planum temporale' to 'planum temporale'. | Exact match, planum temporale is the same structure.",,
corpus,Pontobulbar nucleus,high_confidence,1.0,HOMBA:12614,pontobulbar nucleus,bm25+exact+fuzzy,Pontobulbar nucleus,Pontobulbar nucleus,,1.0,"pontobulbar nucleus, inferior division",0.675947,correct,104,1_highconf_correct.csv,106,aligned,high,1.0,Exact match except capitalization; same anatomical structure.,aligned,high,1.0,Exact match (case-insensitive) of 'Pontobulbar nucleus' to 'pontobulbar nucleus'.,aligned,high,1.0,"Exact match, pontobulbar nucleus is the same structure.",aligned,high,1.0,3/3,False,3-0,stable,"Exact match except capitalization; same anatomical structure. | Exact match (case-insensitive) of 'Pontobulbar nucleus' to 'pontobulbar nucleus'. | Exact match, pontobulbar nucleus is the same structure.",,
corpus,Postcentral gyrus,high_confidence,1.0,HOMBA:12132,postcentral gyrus,bm25+exact+fuzzy,Postcentral gyrus,Postcentral gyrus,,1.0,cuneus (gyrus),0.279101,correct,105,1_highconf_correct.csv,107,aligned,high,1.0,Exact match of anatomical structure name.,aligned,high,1.0,Exact match (case-insensitive).,aligned,high,1.0,Exact match (case-insensitive).,aligned,high,1.0,3/3,False,3-0,stable,Exact match of anatomical structure name. | Exact match (case-insensitive). | Exact match (case-insensitive).,,
corpus,Posterior cingulate gyrus,high_confidence,1.0,HOMBA:10285,posterior cingulate cortex (PCC),bm25+exact+fuzzy,Posterior cingulate gyrus,Posterior cingulate gyrus,posterior,1.0,"cingulate gyrus, caudal (posterior) part",0.889801,correct,106,1_highconf_correct.csv,108,broader_parent,medium,0.7,"Query specifies 'gyrus' but top1 is 'cortex', which is a broader region containing the gyrus.",aligned,high,1.0,Posterior cingulate cortex is a synonym for posterior cingulate gyrus.,aligned,high,1.0,Posterior cingulate gyrus and posterior cingulate cortex are accepted synonyms.,aligned,medium,0.9,2/3,True,2-1,majority_vote,"Query specifies 'gyrus' but top1 is 'cortex', which is a broader region containing the gyrus. | Posterior cingulate cortex is a synonym for posterior cingulate gyrus. | Posterior cingulate gyrus and posterior cingulate cortex are accepted synonyms.",,
corpus,Posterior commissure,high_confidence,1.0,HOMBA:10567,posterior commissure,bm25+exact+fuzzy,Posterior commissure,Posterior commissure,posterior,1.0,interstitial nucleus of posterior commissure (nucleus of posterior commissure),0.974167,correct,107,1_highconf_correct.csv,109,aligned,high,1.0,Exact match of anatomical structure name.,aligned,high,1.0,Exact match (case-insensitive).,aligned,high,1.0,Exact match.,aligned,high,1.0,3/3,False,3-0,stable,Exact match of anatomical structure name. | Exact match (case-insensitive). | Exact match.,,
corpus,Posterior thalamic nucleus,high_confidence,1.0,HOMBA:10440,posterior nucleus of thalamus,bm25+exact+fuzzy,Posterior thalamic nucleus,Posterior thalamic nucleus,posterior,1.0,lateral posterior nucleus of thalamus,0.9975,correct,108,1_highconf_correct.csv,110,aligned,high,1.0,Top1 is a conventional synonym for the query structure.,aligned,high,1.0,Synonym: posterior nucleus of thalamus = posterior thalamic nucleus.,aligned,high,1.0,Posterior thalamic nucleus is synonymous with posterior nucleus of thalamus.,aligned,high,1.0,3/3,False,3-0,stable,Top1 is a conventional synonym for the query structure. | Synonym: posterior nucleus of thalamus = posterior thalamic nucleus. | Posterior thalamic nucleus is synonymous with posterior nucleus of thalamus.,,
corpus,Precentral gyrus,high_confidence,1.0,HOMBA:12114,precentral gyrus,bm25+exact+fuzzy,Precentral gyrus,Precentral gyrus,,1.0,uncus of (para)hippocampal gyrus,0.310977,correct,109,1_highconf_correct.csv,111,aligned,high,1.0,Exact match of anatomical structure name.,aligned,high,1.0,Exact match (case-insensitive).,aligned,high,1.0,Exact match (case-insensitive).,aligned,high,1.0,3/3,False,3-0,stable,Exact match of anatomical structure name. | Exact match (case-insensitive). | Exact match (case-insensitive).,,
corpus,Precuneus,high_confidence,1.0,HOMBA:12137,precuneaus (gyrus),bm25+exact+fuzzy,Precuneus,Precuneus,,1.0,,,correct,110,1_highconf_correct.csv,112,aligned,high,1.0,top1_name is a spelling variant and accepted synonym for Precuneus.,aligned,high,1.0,"The top1 name 'precuneaus (gyrus)' is a spelling variant of the query 'Precuneus', referring to the same anatomical structure.",aligned,high,1.0,"Top1 is a spelling variant ('precuneaus' for precuneus), same anatomical structure.",aligned,high,1.0,3/3,False,3-0,stable,"top1_name is a spelling variant and accepted synonym for Precuneus. | The top1 name 'precuneaus (gyrus)' is a spelling variant of the query 'Precuneus', referring to the same anatomical structure. | Top1 is a spelling variant ('precuneaus' for precuneus), same anatomical structure.",,
corpus,Prepositus nucleus,high_confidence,1.0,HOMBA:12615,prepositus hypoglossal nucleus,bm25+exact+fuzzy,Prepositus nucleus,Prepositus nucleus,,1.0,other nuclei in dorsal medulla,0.97,correct,111,1_highconf_correct.csv,113,aligned,high,1.0,top1_name is a synonym (nucleus prepositus hypoglossi) for Prepositus nucleus.,aligned,high,1.0,"The top1 name 'prepositus hypoglossal nucleus' is the full name for the query 'Prepositus nucleus', which is a standard abbreviation.",aligned,high,1.0,Top1 is the full name (prepositus hypoglossal nucleus) matching the abbreviated query.,aligned,high,1.0,3/3,False,3-0,stable,"top1_name is a synonym (nucleus prepositus hypoglossi) for Prepositus nucleus. | The top1 name 'prepositus hypoglossal nucleus' is the full name for the query 'Prepositus nucleus', which is a standard abbreviation. | Top1 is the full name (prepositus hypoglossal nucleus) matching the abbreviated query.",,
corpus,Presubiculum,high_confidence,1.0,HOMBA:10315,presubiculum (presubicular cortex),bm25+exact+fuzzy+hierarchy_parent,Presubiculum,Presubiculum,,1.0,caudal (dorsal) presubiculum (postsubiculum),0.676118,correct,112,1_highconf_correct.csv,114,aligned,high,1.0,top1_name directly matches the query Presubiculum.,aligned,high,1.0,Exact match of 'Presubiculum' with the synonym 'presubiculum (presubicular cortex)' provided.,aligned,high,1.0,"Top1 exactly names the query 'presubiculum', with a parenthetical synonym.",aligned,high,1.0,3/3,False,3-0,stable,"top1_name directly matches the query Presubiculum. | Exact match of 'Presubiculum' with the synonym 'presubiculum (presubicular cortex)' provided. | Top1 exactly names the query 'presubiculum', with a parenthetical synonym.",,
corpus,Primary auditory cortex,high_confidence,1.0,HOMBA:10236,"primary auditory cortex (first auditory cortex, auditory core region)",bm25+exact+fuzzy+hierarchy_parent,Primary auditory cortex,Primary auditory cortex,,1.0,dorsolateral temporal cortex,0.97,correct,113,1_highconf_correct.csv,115,aligned,high,1.0,top1_name directly matches the query Primary auditory cortex.,aligned,high,1.0,Exact match with additional canonical synonyms listed.,aligned,high,1.0,"Top1 directly names the primary auditory cortex, with accepted alternative names.",aligned,high,1.0,3/3,False,3-0,stable,"top1_name directly matches the query Primary auditory cortex. | Exact match with additional canonical synonyms listed. | Top1 directly names the primary auditory cortex, with accepted alternative names.",,
corpus,Primary motor cortex,high_confidence,1.0,HOMBA:10163,"primary motor cortex (first motor cortex, area 4, area FA)",bm25+exact+fuzzy,Primary motor cortex,Primary motor cortex,,1.0,frontal motor cortex (posterior frontal cortex),0.8342,correct,114,1_highconf_correct.csv,116,aligned,high,1.0,top1_name directly matches the query Primary motor cortex.,aligned,high,1.0,Exact match with additional canonical synonyms listed.,aligned,high,1.0,"Top1 directly names the primary motor cortex, listing classic cytoarchitectonic synonyms.",aligned,high,1.0,3/3,False,3-0,stable,"top1_name directly matches the query Primary motor cortex. | Exact match with additional canonical synonyms listed. | Top1 directly names the primary motor cortex, listing classic cytoarchitectonic synonyms.",,
corpus,Primary visual cortex,high_confidence,1.0,HOMBA:10269,"primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",bm25+exact+fuzzy+hierarchy_parent,Primary visual cortex,Primary visual cortex,,1.0,dorsolateral extrastriate occipital cortex,0.9575,correct,115,1_highconf_correct.csv,117,aligned,high,1.0,top1_name is a direct synonym and exact match for query 'Primary visual cortex'.,aligned,high,1.0,Query and top1 are identical anatomical structure; top1 lists synonyms.,aligned,high,1.0,Exact match with aliases in parentheses; top1 directly names primary visual cortex.,aligned,high,1.0,3/3,False,3-0,stable,top1_name is a direct synonym and exact match for query 'Primary visual cortex'. | Query and top1 are identical anatomical structure; top1 lists synonyms. | Exact match with aliases in parentheses; top1 directly names primary visual cortex.,,
corpus,Principal sensory trigeminal nucleus,high_confidence,1.0,HOMBA:12444,principal sensory nucleus of trigeminal nerve,bm25+fuzzy,principal sensory principal sensory nucleus of trigeminal nerve,principal sensory nucleus of trigeminal nerve,principal,1.0,spinal trigeminal nucleus,0.960882,correct,116,1_highconf_correct.csv,118,aligned,high,1.0,top1_name is a standard synonym of the trigeminal nucleus query.,aligned,high,1.0,Top1 is a conventional synonym of the query with word order variation.,aligned,high,1.0,Synonymous: 'Principal sensory trigeminal nucleus' and 'principal sensory nucleus of trigeminal nerve' are the same structure.,aligned,high,1.0,3/3,False,3-0,stable,top1_name is a standard synonym of the trigeminal nucleus query. | Top1 is a conventional synonym of the query with word order variation. | Synonymous: 'Principal sensory trigeminal nucleus' and 'principal sensory nucleus of trigeminal nerve' are the same structure.,,
corpus,Pulvinar,high_confidence,1.0,HOMBA:10409,pulvinar of thalamus,bm25+exact+fuzzy+hierarchy_parent,Pulvinar,Pulvinar,,1.0,lateroposterior-pulvinar complex,0.622344,correct,117,1_highconf_correct.csv,119,aligned,high,1.0,'pulvinar of thalamus' is the same structure as 'Pulvinar'.,aligned,high,1.0,'Pulvinar' is a common shorthand for the pulvinar of thalamus; top1 directly names it.,aligned,high,1.0,'Pulvinar' and 'pulvinar of thalamus' refer to the same thalamic nucleus; qualifier does not change identity.,aligned,high,1.0,3/3,False,3-0,stable,'pulvinar of thalamus' is the same structure as 'Pulvinar'. | 'Pulvinar' is a common shorthand for the pulvinar of thalamus; top1 directly names it. | 'Pulvinar' and 'pulvinar of thalamus' refer to the same thalamic nucleus; qualifier does not change identity.,,
corpus,Pulvinar nucleus,high_confidence,1.0,HOMBA:10409,pulvinar of thalamus,bm25+exact+fuzzy+hierarchy_parent,Pulvinar nucleus,Pulvinar nucleus,,1.0,dorsal group of LNC,0.685677,correct,118,1_highconf_correct.csv,120,aligned,high,1.0,'Pulvinar nucleus' is synonymous with 'pulvinar of thalamus'.,aligned,high,1.0,Query 'Pulvinar nucleus' matches the same entity as 'pulvinar of thalamus'.,aligned,high,1.0,"'Pulvinar nucleus' is just the common alternate name for pulvinar, identical to top1.",aligned,high,1.0,3/3,False,3-0,stable,"'Pulvinar nucleus' is synonymous with 'pulvinar of thalamus'. | Query 'Pulvinar nucleus' matches the same entity as 'pulvinar of thalamus'. | 'Pulvinar nucleus' is just the common alternate name for pulvinar, identical to top1.",,
corpus,Putamen,high_confidence,1.0,HOMBA:10338,putamen (lateroventral division of the CP),bm25+exact+fuzzy+hierarchy_parent,Putamen,Putamen,,1.0,caudal putamen,0.7009,correct,119,1_highconf_correct.csv,121,aligned,high,1.0,"top1_name directly names the putamen, matching the query.",aligned,high,1.0,Top1 is the putamen with an alternative name; directly matches query.,aligned,high,1.0,"Exact match; top1 is 'putamen' with a parenthetical subdivision note, still the same structure.",aligned,high,1.0,3/3,False,3-0,stable,"top1_name directly names the putamen, matching the query. | Top1 is the putamen with an alternative name; directly matches query. | Exact match; top1 is 'putamen' with a parenthetical subdivision note, still the same structure.",,
corpus,Pyramidal decussation,high_confidence,1.0,HOMBA:12772,pyramidal decussation,bm25+exact+fuzzy,Pyramidal decussation,Pyramidal decussation,decussation,1.0,supraoptic decussation,0.387737,correct,120,1_highconf_correct.csv,122,aligned,high,1.0,Exact match after case normalization; 'pyramidal decussation' directly names the same structure.,aligned,high,1.0,Exact match with case difference: query 'Pyramidal decussation' and top1 'pyramidal decussation'.,aligned,high,1.0,Exact case-insensitive match with the query 'Pyramidal decussation'.,aligned,high,1.0,3/3,False,3-0,stable,Exact match after case normalization; 'pyramidal decussation' directly names the same structure. | Exact match with case difference: query 'Pyramidal decussation' and top1 'pyramidal decussation'. | Exact case-insensitive match with the query 'Pyramidal decussation'.,,
corpus,Raphe magnus,high_confidence,1.0,HOMBA:12642,raphe magnus nucleus,bm25+exact+fuzzy,Raphe magnus,Raphe magnus,,1.0,raphe nuclei in medulla oblongata,0.8342,correct,121,1_highconf_correct.csv,123,aligned,high,1.0,'raphe magnus nucleus' is the full name for the commonly used 'raphe magnus'; synonymous.,aligned,high,1.0,Accepted synonym: 'Raphe magnus' is a common shorthand for 'raphe magnus nucleus'.,aligned,high,0.99,"Query 'Raphe magnus' is the accepted short form for 'raphe magnus nucleus'; top1 adds 'nucleus', thus refers to the same structure.",aligned,high,0.9967,3/3,False,3-0,stable,"'raphe magnus nucleus' is the full name for the commonly used 'raphe magnus'; synonymous. | Accepted synonym: 'Raphe magnus' is a common shorthand for 'raphe magnus nucleus'. | Query 'Raphe magnus' is the accepted short form for 'raphe magnus nucleus'; top1 adds 'nucleus', thus refers to the same structure.",,
corpus,Raphe obscurus,high_confidence,1.0,HOMBA:12643,raphe obscurus nucleus,bm25+exact+fuzzy,Raphe obscurus,Raphe obscurus,,1.0,raphe nuclei in medulla oblongata,0.8342,correct,122,1_highconf_correct.csv,124,aligned,high,1.0,'raphe obscurus nucleus' is the full name for 'raphe obscurus'; same anatomical entity.,aligned,high,1.0,Accepted synonym: 'Raphe obscurus' is a common shorthand for 'raphe obscurus nucleus'.,aligned,high,0.99,Query 'Raphe obscurus' is standard abbreviation for 'raphe obscurus nucleus'; top1 expansion is consistent.,aligned,high,0.9967,3/3,False,3-0,stable,'raphe obscurus nucleus' is the full name for 'raphe obscurus'; same anatomical entity. | Accepted synonym: 'Raphe obscurus' is a common shorthand for 'raphe obscurus nucleus'. | Query 'Raphe obscurus' is standard abbreviation for 'raphe obscurus nucleus'; top1 expansion is consistent.,,
corpus,Red nucleus,high_confidence,1.0,HOMBA:12247,red nucleus,bm25+exact+fuzzy+hierarchy_parent,Red nucleus,Red nucleus,,1.0,"red nucleus, dorsomedial division",0.653352,correct,123,1_highconf_correct.csv,125,aligned,high,1.0,Exact match; 'red nucleus' is directly consistent with the query.,aligned,high,1.0,Exact match with case difference: query 'Red nucleus' and top1 'red nucleus'.,aligned,high,1.0,Identical query and top1 'Red nucleus' / 'red nucleus'.,aligned,high,1.0,3/3,False,3-0,stable,Exact match; 'red nucleus' is directly consistent with the query. | Exact match with case difference: query 'Red nucleus' and top1 'red nucleus'. | Identical query and top1 'Red nucleus' / 'red nucleus'.,,
corpus,Retroinsular cortex,high_confidence,1.0,HOMBA:13323,retroinsular cortex,bm25+exact+fuzzy,Retroinsular cortex,Retroinsular cortex,,1.0,dorsolateral temporal cortex,0.278749,correct,124,1_highconf_correct.csv,126,aligned,high,1.0,Exact match after case normalization; 'retroinsular cortex' directly names the same structure.,aligned,high,1.0,Exact match with case difference: query 'Retroinsular cortex' and top1 'retroinsular cortex'.,aligned,high,1.0,Exact match for 'Retroinsular cortex'.,aligned,high,1.0,3/3,False,3-0,stable,Exact match after case normalization; 'retroinsular cortex' directly names the same structure. | Exact match with case difference: query 'Retroinsular cortex' and top1 'retroinsular cortex'. | Exact match for 'Retroinsular cortex'.,,
corpus,Retrosplenial cortex,high_confidence,1.0,HOMBA:10324,retrosplenial cortex,bm25+exact+fuzzy+hierarchy_parent,Retrosplenial cortex,Retrosplenial cortex,,1.0,"agranular retrosplenial cortex (area 30, RSag)",0.854167,correct,125,1_highconf_correct.csv,127,aligned,high,1.0,Direct match: query and top1 are the same structure.,aligned,high,1.0,Exact match with case difference only.,aligned,high,1.0,Exact case-insensitive match for Retrosplenial cortex.,aligned,high,1.0,3/3,False,3-0,stable,Direct match: query and top1 are the same structure. | Exact match with case difference only. | Exact case-insensitive match for Retrosplenial cortex.,,
corpus,Roots of the abducens nerve,high_confidence,1.0,HOMBA:12861,root of abducens nerve,bm25+exact+fuzzy,Roots of the abducens nerve,Roots of the abducens nerve,,1.0,root of facial nerve,0.395335,correct,126,1_highconf_correct.csv,128,aligned,high,1.0,Minor plural/singular difference; same anatomical entity.,aligned,high,1.0,Singular vs plural variant of same anatomical term.,aligned,high,1.0,"Plural 'Roots' vs singular 'root' is a grammatical variant, same anatomical entity.",aligned,high,1.0,3/3,False,3-0,stable,"Minor plural/singular difference; same anatomical entity. | Singular vs plural variant of same anatomical term. | Plural 'Roots' vs singular 'root' is a grammatical variant, same anatomical entity.",,
corpus,Roots of the facial nerve,high_confidence,1.0,HOMBA:12862,root of facial nerve,bm25+exact+fuzzy+hierarchy_parent,Roots of the facial nerve,Roots of the facial nerve,,1.0,motor root of facial nerve,0.8775,correct,127,1_highconf_correct.csv,129,aligned,high,1.0,Minor plural/singular difference; same anatomical entity.,aligned,high,1.0,Singular vs plural variant of same anatomical term.,aligned,high,1.0,Plural/singular difference is negligible; same nerve root structure.,aligned,high,1.0,3/3,False,3-0,stable,Minor plural/singular difference; same anatomical entity. | Singular vs plural variant of same anatomical term. | Plural/singular difference is negligible; same nerve root structure.,,
corpus,Roots of the trigeminal nerve,high_confidence,1.0,HOMBA:12865,root of trigeminal nerve,bm25+exact+fuzzy+hierarchy_parent,Roots of the trigeminal nerve,Roots of the trigeminal nerve,,1.0,motor root of trigeminal nerve,0.8775,correct,128,1_highconf_correct.csv,130,aligned,high,1.0,Minor plural/singular difference; same anatomical entity.,aligned,high,1.0,Singular vs plural variant of same anatomical term.,aligned,high,1.0,Plural 'Roots' matches singular 'root' for the same trigeminal nerve root.,aligned,high,1.0,3/3,False,3-0,stable,Minor plural/singular difference; same anatomical entity. | Singular vs plural variant of same anatomical term. | Plural 'Roots' matches singular 'root' for the same trigeminal nerve root.,,
corpus,Septal area,high_confidence,1.0,HOMBA:10350,septal region (septal nuclear complex),bm25+exact+fuzzy+hierarchy_parent,Septal area,Septal area,,1.0,rostral septal nuclear complex,0.768,correct,129,1_highconf_correct.csv,131,aligned,high,1.0,Synonymous: 'septal area' and 'septal region' refer to the same structure.,aligned,high,1.0,Synonym: septal region is equivalent to septal area.,aligned,high,1.0,Septal area and septal region (septal nuclear complex) are accepted synonyms.,aligned,high,1.0,3/3,False,3-0,stable,Synonymous: 'septal area' and 'septal region' refer to the same structure. | Synonym: septal region is equivalent to septal area. | Septal area and septal region (septal nuclear complex) are accepted synonyms.,,
corpus,Solitary tract,high_confidence,1.0,HOMBA:12783,solitary tract,bm25+exact+fuzzy,Solitary tract,Solitary tract,,1.0,solitary nucleus,0.715038,correct,130,1_highconf_correct.csv,132,aligned,high,1.0,Exact match: query and top1 are identical.,aligned,high,1.0,Exact match (case-insensitive): query 'Solitary tract' and top1 'solitary tract' refer to the same anatomical structure.,aligned,high,1.0,top1 is identical to query (case-insensitive).,aligned,high,1.0,3/3,False,3-0,stable,Exact match: query and top1 are identical. | Exact match (case-insensitive): query 'Solitary tract' and top1 'solitary tract' refer to the same anatomical structure. | top1 is identical to query (case-insensitive).,,
corpus,Spinal trigeminal nucleus,high_confidence,1.0,HOMBA:12572,spinal trigeminal nucleus,bm25+exact+fuzzy+hierarchy_parent,Spinal trigeminal nucleus,Spinal trigeminal nucleus,,1.0,afferent nuclei of cranial nerves in pons,0.817465,correct,131,1_highconf_correct.csv,133,aligned,high,1.0,Exact match: query and top1 are identical.,aligned,high,1.0,Exact match (case-insensitive): query 'Spinal trigeminal nucleus' and top1 'spinal trigeminal nucleus' are identical.,aligned,high,1.0,Exact match for 'Spinal trigeminal nucleus'.,aligned,high,1.0,3/3,False,3-0,stable,Exact match: query and top1 are identical. | Exact match (case-insensitive): query 'Spinal trigeminal nucleus' and top1 'spinal trigeminal nucleus' are identical. | Exact match for 'Spinal trigeminal nucleus'.,,
corpus,Spinal trigeminal nucleus (caudalis),high_confidence,1.0,HOMBA:12573,"spinal trigeminal nucleus, caudal division",bm25+fuzzy,Spinal trigeminal nucleus (caudalis),spinal trigeminal nucleus caudalis part,caudalis,1.0,spinal trigeminal nucleus,0.88,correct,132,1_highconf_correct.csv,134,aligned,high,1.0,"top1 is the standard anatomical name for the caudalis subdivision of spinal trigeminal nucleus, matching query.",aligned,high,1.0,Synonym: query specifies 'caudalis' subdivision; top1 'caudal division' is the same part with conventional naming difference.,aligned,high,1.0,"Query specifies caudalis; top1 returns caudal division, consistent.",aligned,high,1.0,3/3,False,3-0,stable,"top1 is the standard anatomical name for the caudalis subdivision of spinal trigeminal nucleus, matching query. | Synonym: query specifies 'caudalis' subdivision; top1 'caudal division' is the same part with conventional naming difference. | Query specifies caudalis; top1 returns caudal division, consistent.",,
