record_id,dataset,query,role,baseline_top1_id,baseline_top1_name,baseline_score,baseline_flag,baseline_abs_label_from_top1_consistency_review,baseline_abs_certainty_from_top1_consistency_review,improved_top1_id,improved_top1_name,improved_score,improved_flag,pass1_baseline_label,pass1_improved_label,pass1_improvement_label,pass1_certainty,pass1_confidence,pass1_reason,pass2_baseline_label,pass2_improved_label,pass2_improvement_label,pass2_certainty,pass2_confidence,pass2_reason,pass3_baseline_label,pass3_improved_label,pass3_improvement_label,pass3_certainty,pass3_confidence,pass3_reason,final_baseline_consistency_label,final_improved_consistency_label,final_improvement_label,final_certainty,final_confidence,vote_agreement,uncertainty_tag,final_reason
27,species,Ventral orbital area,llm_reject_top1,HOMBA:12261,ventral tegmental area,0.6981,needs_review,,,HOMBA:12187,anterior (ventral /principal) pretectal nucleus,0.5,low_confidence,wrong,wrong,both_wrong,high,0.95,"Ventral orbital area is cortical; baseline is VTA, improved is pretectal nucleus; both off-structure.",wrong,wrong,both_wrong,high,0.95,Both wrong: baseline VTA is midbrain; improved pretectal nucleus is also not orbital cortex.,wrong,wrong,both_wrong,high,0.95,Ventral orbital area (cortex) vs ventral tegmental area and pretectal nucleus; both off-structure.,wrong,wrong,both_wrong,high,0.95,3/3,stable,"Ventral orbital area is cortical; baseline is VTA, improved is pretectal nucleus; both off-structure. | Both wrong: baseline VTA is midbrain; improved pretectal nucleus is also not orbital cortex. | Ventral orbital area (cortex) vs ventral tegmental area and pretectal nucleus; both off-structure."
28,species,Ventroposterior inferior thalamic nucleus,llm_reject_top1,HOMBA:10409,pulvinar of thalamus,0.7071,needs_review,wrong,high,HOMBA:10448,caudal intralaminar nuclei of thalamus,0.663,needs_review,wrong,wrong,both_wrong,high,0.95,"Ventroposterior inferior thalamic nucleus; baseline is pulvinar, improved is caudal intralaminar; both different thalamic nuclei.",wrong,wrong,both_wrong,high,0.95,Both wrong: baseline pulvinar and improved caudal intralaminar are different from ventroposterior inferior thalamic nucleus.,wrong,wrong,both_wrong,high,0.95,VPI thalamic nucleus vs pulvinar and caudal intralaminar nuclei; both different thalamic groups.,wrong,wrong,both_wrong,high,0.95,3/3,stable,"Ventroposterior inferior thalamic nucleus; baseline is pulvinar, improved is caudal intralaminar; both different thalamic nuclei. | Both wrong: baseline pulvinar and improved caudal intralaminar are different from ventroposterior inferior thalamic nucleus. | VPI thalamic nucleus vs pulvinar and caudal intralaminar nuclei; both different thalamic groups."
29,species,Centrolateral and paracentral thalamic nuclei,llm_reject_top1,HOMBA:10443,rostral intralaminar nuclei of thalamus,0.7199,needs_review,broader_parent,high,HOMBA:10446,paracentral nucleus of thalamus,0.6399,needs_review,broader_parent,partial_or_narrower,improved_worse,high,0.95,"Baseline (rostral intralaminar) correctly contains both centrolateral and paracentral; improved only includes paracentral, missing centrolateral.",broader_parent,partial_or_narrower,improved_worse,high,0.95,Baseline broader_parent (rostral intralaminar includes both nuclei); improved partial (only paracentral). Moving from broader to partial is worse.,broader_parent,partial_or_narrower,improved_worse,high,0.95,"Baseline rostral intralaminar correctly encompasses both; improved only provides paracentral, missing centrolateral.",broader_parent,partial_or_narrower,improved_worse,high,0.95,3/3,stable,"Baseline (rostral intralaminar) correctly contains both centrolateral and paracentral; improved only includes paracentral, missing centrolateral. | Baseline broader_parent (rostral intralaminar includes both nuclei); improved partial (only paracentral). Moving from broader to partial is worse. | Baseline rostral intralaminar correctly encompasses both; improved only provides paracentral, missing centrolateral."
30,species,Interanteromedial Thalamus,llm_reject_top1,HOMBA:AA30276,ventral midline nuclei of thalamus,0.7068,needs_review,wrong,medium,HOMBA:13048,interanteromedial nucleus of thalamus,0.6268,needs_review,broader_parent,aligned,improved_better,high,1.0,Baseline 'ventral midline nuclei' is a broader group; improved 'interanteromedial nucleus' is exact match to query.,wrong,aligned,improved_better,high,0.95,Baseline ventral midline nuclei is not the correct structure; improved interanteromedial nucleus exactly matches query.,wrong,aligned,improved_better,high,0.98,Improved matches query exactly; baseline is a different structure (ventral midline).,wrong,aligned,improved_better,high,0.9767,3/3,stable,Baseline 'ventral midline nuclei' is a broader group; improved 'interanteromedial nucleus' is exact match to query. | Baseline ventral midline nuclei is not the correct structure; improved interanteromedial nucleus exactly matches query. | Improved matches query exactly; baseline is a different structure (ventral midline).
31,species,Basomedial amygdaloid nucleus,llm_reject_top1,HOMBA:10366,basolateral nuclear group of amygdala,0.7072,needs_review,broader_parent,medium,HOMBA:10369,basomedial nucleus (accessory basal nucleus) of amygdala,0.6272,needs_review,broader_parent,aligned,improved_better,high,1.0,Baseline 'basolateral nuclear group' is broader; improved 'basomedial nucleus' matches query exactly.,broader_parent,aligned,improved_better,high,0.95,Baseline basolateral group is broader parent; improved basomedial nucleus directly matches query.,wrong,aligned,improved_better,high,0.98,"Improved is the basomedial nucleus; baseline is basolateral group, which is wrong.",broader_parent,aligned,improved_better,high,0.9767,3/3,stable,"Baseline 'basolateral nuclear group' is broader; improved 'basomedial nucleus' matches query exactly. | Baseline basolateral group is broader parent; improved basomedial nucleus directly matches query. | Improved is the basomedial nucleus; baseline is basolateral group, which is wrong."
32,species,Intermediodorsal Thalamus,llm_reject_top1,HOMBA:AA30274,dorsal midline nuclei of thalamus,0.7102,needs_review,broader_parent,high,HOMBA:13049,intermediodorsal  nucleus of thalamus,0.6302,needs_review,broader_parent,aligned,improved_better,high,1.0,Baseline 'dorsal midline nuclei' is broader; improved 'intermediodorsal nucleus' is exact match.,broader_parent,aligned,improved_better,high,0.95,Baseline dorsal midline nuclei is broader parent; improved intermediodorsal nucleus exactly matches query.,broader_parent,aligned,improved_better,high,0.98,Improved is the specific nucleus; baseline is a broader parent group.,broader_parent,aligned,improved_better,high,0.9767,3/3,stable,Baseline 'dorsal midline nuclei' is broader; improved 'intermediodorsal nucleus' is exact match. | Baseline dorsal midline nuclei is broader parent; improved intermediodorsal nucleus exactly matches query. | Improved is the specific nucleus; baseline is a broader parent group.
33,species,Ventrolateral thalamic nucleus,llm_reject_top1,HOMBA:10443,rostral intralaminar nuclei of thalamus,0.7446,needs_review,wrong,high,HOMBA:10420,ventral lateral nucleus of thalamus,1.0,high_confidence,wrong,aligned,improved_better,high,1.0,Baseline 'rostral intralaminar nuclei' is wrong; improved 'ventral lateral nucleus' matches query.,wrong,aligned,improved_better,high,0.95,Baseline rostral intralaminar nuclei is wrong; improved ventral lateral nucleus exactly matches query.,wrong,aligned,improved_better,high,0.98,"Improved is ventral lateral nucleus (synonym); baseline is rostral intralaminar, unrelated.",wrong,aligned,improved_better,high,0.9767,3/3,stable,"Baseline 'rostral intralaminar nuclei' is wrong; improved 'ventral lateral nucleus' matches query. | Baseline rostral intralaminar nuclei is wrong; improved ventral lateral nucleus exactly matches query. | Improved is ventral lateral nucleus (synonym); baseline is rostral intralaminar, unrelated."
34,species,Laterodorsal thalamic nucleus,llm_reject_top1,HOMBA:10393,anterodorsal nucleus of thalamus,0.7847,needs_review,wrong,high,HOMBA:10396,lateral dorsal nucleus of thalamus,1.0,high_confidence,wrong,aligned,improved_better,high,1.0,Baseline 'anterodorsal nucleus' is wrong; improved 'lateral dorsal nucleus' matches query.,wrong,aligned,improved_better,high,0.95,Baseline anterodorsal nucleus is wrong; improved lateral dorsal nucleus exactly matches query.,wrong,aligned,improved_better,high,0.98,"Improved is lateral dorsal nucleus (laterodorsal); baseline is anterodorsal, different nucleus.",wrong,aligned,improved_better,high,0.9767,3/3,stable,"Baseline 'anterodorsal nucleus' is wrong; improved 'lateral dorsal nucleus' matches query. | Baseline anterodorsal nucleus is wrong; improved lateral dorsal nucleus exactly matches query. | Improved is lateral dorsal nucleus (laterodorsal); baseline is anterodorsal, different nucleus."
35,species,Spinal Trigeminal Nucleus Intermediate,llm_reject_top1,HOMBA:12436,afferent nuclei of cranial nerves in pons,0.7809,needs_review,wrong,medium,HOMBA:12572,spinal trigeminal nucleus,0.7547,needs_review,wrong,broader_parent,improved_better,high,0.95,"Baseline 'afferent nuclei of cranial nerves in pons' is wrong for spinal trigeminal nucleus intermediate. Improved 'spinal trigeminal nucleus' is the broader parent, much closer.",wrong,broader_parent,improved_better,high,0.9,"Query specifies 'Spinal Trigeminal Nucleus Intermediate'; baseline is a pons nuclei grouping (wrong), improved is the correct parent nucleus.",wrong,broader_parent,improved_better,medium,0.9,Baseline is a different grouping of nuclei; improved is the correct parent nucleus of the queried intermediate part.,wrong,broader_parent,improved_better,high,0.9167,3/3,stable,"Baseline 'afferent nuclei of cranial nerves in pons' is wrong for spinal trigeminal nucleus intermediate. Improved 'spinal trigeminal nucleus' is the broader parent, much closer. | Query specifies 'Spinal Trigeminal Nucleus Intermediate'; baseline is a pons nuclei grouping (wrong), improved is the correct parent nucleus. | Baseline is a different grouping of nuclei; improved is the correct parent nucleus of the queried intermediate part."
36,species,Optic tract/chiasma,llm_reject_top1,HOMBA:10589,optic tract,0.7884,needs_review,partial_or_narrower,high,HOMBA:10644,optic chiasm,0.7436,needs_review,partial_or_narrower,partial_or_narrower,no_material_change,high,0.95,"Query 'optic tract/chiasma' includes both. Baseline 'optic tract' and improved 'optic chiasm' each cover only one part, so both are partial.",partial_or_narrower,partial_or_narrower,no_material_change,medium,0.7,"Query 'Optic tract/chiasma' includes both; baseline covers tract, improved covers chiasm; both are partial, neither fully covers compound query.",partial_or_narrower,partial_or_narrower,no_material_change,high,0.85,"Both candidates match only one component of the compound query (tract vs. chiasm), no clear preference.",partial_or_narrower,partial_or_narrower,no_material_change,high,0.8333,3/3,stable,"Query 'optic tract/chiasma' includes both. Baseline 'optic tract' and improved 'optic chiasm' each cover only one part, so both are partial. | Query 'Optic tract/chiasma' includes both; baseline covers tract, improved covers chiasm; both are partial, neither fully covers compound query. | Both candidates match only one component of the compound query (tract vs. chiasm), no clear preference."
37,species,Cerebellar Lobule 10 Vermis,llm_out_of_scope_for_rcs,HOMBA:AA30563,cerebellar morphology,0.7921,needs_review,wrong,medium,HOMBA:10658,cerebellar vermis,0.7121,needs_review,wrong,broader_parent,improved_better,high,0.95,"Baseline 'cerebellar morphology' is too broad/wrong for cerebellar lobule 10 vermis. Improved 'cerebellar vermis' is the parent, clearly better.",wrong,broader_parent,improved_better,high,0.9,"Query 'Cerebellar Lobule 10 Vermis' specific; baseline 'cerebellar morphology' is too general, improved 'cerebellar vermis' is correct parent.",wrong,broader_parent,improved_better,medium,0.9,"Baseline is generic morphology; improved is the vermis, which is the correct parent structure of lobule 10.",wrong,broader_parent,improved_better,high,0.9167,3/3,stable,"Baseline 'cerebellar morphology' is too broad/wrong for cerebellar lobule 10 vermis. Improved 'cerebellar vermis' is the parent, clearly better. | Query 'Cerebellar Lobule 10 Vermis' specific; baseline 'cerebellar morphology' is too general, improved 'cerebellar vermis' is correct parent. | Baseline is generic morphology; improved is the vermis, which is the correct parent structure of lobule 10."
38,species,Cerebellar Lobule 1 Vermis,llm_out_of_scope_for_rcs,HOMBA:AA30563,cerebellar morphology,0.7986,needs_review,wrong,medium,HOMBA:10658,cerebellar vermis,0.7186,needs_review,wrong,broader_parent,improved_better,high,0.95,"Baseline 'cerebellar morphology' is wrong for cerebellar lobule 1 vermis. Improved 'cerebellar vermis' is parent, much closer.",wrong,broader_parent,improved_better,high,0.9,"Query 'Cerebellar Lobule 1 Vermis' specific; baseline 'cerebellar morphology' is wrong, improved 'cerebellar vermis' is correct parent.",wrong,broader_parent,improved_better,medium,0.9,"Baseline is generic morphology; improved is the vermis, the correct parent of lobule 1.",wrong,broader_parent,improved_better,high,0.9167,3/3,stable,"Baseline 'cerebellar morphology' is wrong for cerebellar lobule 1 vermis. Improved 'cerebellar vermis' is parent, much closer. | Query 'Cerebellar Lobule 1 Vermis' specific; baseline 'cerebellar morphology' is wrong, improved 'cerebellar vermis' is correct parent. | Baseline is generic morphology; improved is the vermis, the correct parent of lobule 1."
39,species,Cerebellar Lobule 2 Vermis,llm_out_of_scope_for_rcs,HOMBA:AA30563,cerebellar morphology,0.7986,needs_review,wrong,medium,HOMBA:10658,cerebellar vermis,0.7186,needs_review,wrong,broader_parent,improved_better,high,0.95,"Baseline 'cerebellar morphology' is wrong for cerebellar lobule 2 vermis. Improved 'cerebellar vermis' is parent, clearly better.",wrong,broader_parent,improved_better,high,0.9,"Query 'Cerebellar Lobule 2 Vermis' specific; baseline 'cerebellar morphology' is wrong, improved 'cerebellar vermis' is correct parent.",wrong,broader_parent,improved_better,medium,0.9,"Baseline is generic morphology; improved is the vermis, the correct parent of lobule 2.",wrong,broader_parent,improved_better,high,0.9167,3/3,stable,"Baseline 'cerebellar morphology' is wrong for cerebellar lobule 2 vermis. Improved 'cerebellar vermis' is parent, clearly better. | Query 'Cerebellar Lobule 2 Vermis' specific; baseline 'cerebellar morphology' is wrong, improved 'cerebellar vermis' is correct parent. | Baseline is generic morphology; improved is the vermis, the correct parent of lobule 2."
40,species,Cerebellar Lobule 3 Vermis,llm_out_of_scope_for_rcs,HOMBA:AA30563,cerebellar morphology,0.7986,needs_review,broader_parent,high,HOMBA:10658,cerebellar vermis,0.7186,needs_review,broader_parent,broader_parent,improved_better,high,0.95,"Baseline 'cerebellar morphology' is a very broad term; improved 'cerebellar vermis' is more specific to the vermis region, directly matching part of query, but still broader than specific lobule vermis.",broader_parent,broader_parent,improved_better,high,0.95,"Baseline 'cerebellar morphology' is very broad; improved 'cerebellar vermis' is the correct parent region for the lobule query, though still broader than the specific lobule.",broader_parent,broader_parent,improved_better,high,0.9,"Improved term 'cerebellar vermis' is a more specific parent than baseline 'cerebellar morphology', but still broader than the queried lobule.",broader_parent,broader_parent,improved_better,high,0.9333,3/3,stable,"Baseline 'cerebellar morphology' is a very broad term; improved 'cerebellar vermis' is more specific to the vermis region, directly matching part of query, but still broader than specific lobule vermis. | Baseline 'cerebellar morphology' is very broad; improved 'cerebellar vermis' is the correct parent region for the lobule query, though still broader than the specific lobule. | Improved term 'cerebellar vermis' is a more specific parent than baseline 'cerebellar morphology', but still broader than the queried lobule."
41,species,Cerebellar Lobule 4 Vermis,llm_out_of_scope_for_rcs,HOMBA:AA30563,cerebellar morphology,0.7986,needs_review,broader_parent,high,HOMBA:10658,cerebellar vermis,0.7186,needs_review,broader_parent,broader_parent,improved_better,high,0.95,"Same pattern as record 40. Improved candidate is more specific to vermis, a closer match to query than broad 'cerebellar morphology'.",broader_parent,broader_parent,improved_better,high,0.95,Same as record 40; improved vermis term is a closer anatomical match than morphology.,broader_parent,broader_parent,improved_better,high,0.9,"Improved term 'cerebellar vermis' is a more specific parent than baseline 'cerebellar morphology', but still broader than the queried lobule.",broader_parent,broader_parent,improved_better,high,0.9333,3/3,stable,"Same pattern as record 40. Improved candidate is more specific to vermis, a closer match to query than broad 'cerebellar morphology'. | Same as record 40; improved vermis term is a closer anatomical match than morphology. | Improved term 'cerebellar vermis' is a more specific parent than baseline 'cerebellar morphology', but still broader than the queried lobule."
42,species,Cerebellar Lobule 5 Vermis,llm_out_of_scope_for_rcs,HOMBA:AA30563,cerebellar morphology,0.7986,needs_review,broader_parent,high,HOMBA:10658,cerebellar vermis,0.7186,needs_review,broader_parent,broader_parent,improved_better,high,0.95,"Same pattern as record 40. Improved candidate is more specific to vermis, a closer match to query than broad 'cerebellar morphology'.",broader_parent,broader_parent,improved_better,high,0.95,Same pattern; improved candidate correctly targets the vermis region.,broader_parent,broader_parent,improved_better,high,0.9,"Improved term 'cerebellar vermis' is a more specific parent than baseline 'cerebellar morphology', but still broader than the queried lobule.",broader_parent,broader_parent,improved_better,high,0.9333,3/3,stable,"Same pattern as record 40. Improved candidate is more specific to vermis, a closer match to query than broad 'cerebellar morphology'. | Same pattern; improved candidate correctly targets the vermis region. | Improved term 'cerebellar vermis' is a more specific parent than baseline 'cerebellar morphology', but still broader than the queried lobule."
43,species,Cerebellar Lobule 6 Vermis,llm_out_of_scope_for_rcs,HOMBA:AA30563,cerebellar morphology,0.7986,needs_review,broader_parent,high,HOMBA:10658,cerebellar vermis,0.7186,needs_review,broader_parent,broader_parent,improved_better,high,0.95,"Same pattern as record 40. Improved candidate is more specific to vermis, a closer match to query than broad 'cerebellar morphology'.",broader_parent,broader_parent,improved_better,high,0.95,Improved term is more specific to the anatomical site compared to the generic morphology term.,broader_parent,broader_parent,improved_better,high,0.9,"Improved term 'cerebellar vermis' is a more specific parent than baseline 'cerebellar morphology', but still broader than the queried lobule.",broader_parent,broader_parent,improved_better,high,0.9333,3/3,stable,"Same pattern as record 40. Improved candidate is more specific to vermis, a closer match to query than broad 'cerebellar morphology'. | Improved term is more specific to the anatomical site compared to the generic morphology term. | Improved term 'cerebellar vermis' is a more specific parent than baseline 'cerebellar morphology', but still broader than the queried lobule."
44,species,Cerebellar Lobule 7 Vermis,llm_out_of_scope_for_rcs,HOMBA:AA30563,cerebellar morphology,0.7986,needs_review,broader_parent,high,HOMBA:10658,cerebellar vermis,0.7186,needs_review,broader_parent,broader_parent,improved_better,high,0.95,"Same pattern as record 40. Improved candidate is more specific to vermis, a closer match to query than broad 'cerebellar morphology'.",broader_parent,broader_parent,improved_better,high,0.95,Improved candidate 'cerebellar vermis' is a meaningful step toward the correct structure.,broader_parent,broader_parent,improved_better,high,0.9,"Improved term 'cerebellar vermis' is a more specific parent than baseline 'cerebellar morphology', but still broader than the queried lobule.",broader_parent,broader_parent,improved_better,high,0.9333,3/3,stable,"Same pattern as record 40. Improved candidate is more specific to vermis, a closer match to query than broad 'cerebellar morphology'. | Improved candidate 'cerebellar vermis' is a meaningful step toward the correct structure. | Improved term 'cerebellar vermis' is a more specific parent than baseline 'cerebellar morphology', but still broader than the queried lobule."
45,species,Cerebellar Lobule 8 Vermis,llm_out_of_scope_for_rcs,HOMBA:AA30563,cerebellar morphology,0.7986,needs_review,broader_parent,medium,HOMBA:10658,cerebellar vermis,0.7186,needs_review,broader_parent,broader_parent,improved_better,high,0.9,Baseline 'cerebellar morphology' is a broad concept; improved 'cerebellar vermis' is closer but still broader than query 'Cerebellar Lobule 8 Vermis'.,wrong,broader_parent,improved_better,high,0.9,Baseline 'cerebellar morphology' is not an anatomical part; improved 'cerebellar vermis' is the correct broader parent of lobule 8 vermis.,broader_parent,broader_parent,improved_better,high,0.95,"Baseline 'cerebellar morphology' is too broad; improved 'cerebellar vermis' is a more specific parent of Lobule 8 Vermis, closer to the query.",broader_parent,broader_parent,improved_better,high,0.9167,3/3,stable,"Baseline 'cerebellar morphology' is a broad concept; improved 'cerebellar vermis' is closer but still broader than query 'Cerebellar Lobule 8 Vermis'. | Baseline 'cerebellar morphology' is not an anatomical part; improved 'cerebellar vermis' is the correct broader parent of lobule 8 vermis. | Baseline 'cerebellar morphology' is too broad; improved 'cerebellar vermis' is a more specific parent of Lobule 8 Vermis, closer to the query."
46,species,Cerebellar Lobule 9 Vermis,llm_out_of_scope_for_rcs,HOMBA:AA30563,cerebellar morphology,0.7986,needs_review,broader_parent,medium,HOMBA:10658,cerebellar vermis,0.7186,needs_review,broader_parent,broader_parent,improved_better,high,0.9,Baseline is broad morphology; improved cerebellar vermis is more specific but still broader than lobule 9 vermis.,wrong,broader_parent,improved_better,high,0.9,Baseline 'cerebellar morphology' is wrong; improved 'cerebellar vermis' is the broader parent of lobule 9 vermis.,broader_parent,broader_parent,improved_better,high,0.95,Similar to record 45: improved vermis is a more precise broader parent than general cerebellar morphology.,broader_parent,broader_parent,improved_better,high,0.9167,3/3,stable,Baseline is broad morphology; improved cerebellar vermis is more specific but still broader than lobule 9 vermis. | Baseline 'cerebellar morphology' is wrong; improved 'cerebellar vermis' is the broader parent of lobule 9 vermis. | Similar to record 45: improved vermis is a more precise broader parent than general cerebellar morphology.
47,species,Medial Raphe,llm_reject_top1,HOMBA:12402,fastigial (medial) nucleus,0.8075,needs_review,wrong,high,HOMBA:12235,median raphe nucleus,0.5491,low_confidence,wrong,aligned,improved_better,high,0.95,Baseline fastigial nucleus is anatomically wrong; improved median raphe nucleus matches query 'Medial Raphe'.,wrong,aligned,improved_better,high,0.9,Baseline 'fastigial (medial) nucleus' is incorrect; improved 'median raphe nucleus' is a direct match for query 'Medial Raphe'.,wrong,aligned,improved_better,high,0.95,"Baseline fastigial nucleus is cerebellar, wrong; improved median raphe nucleus matches Medial Raphe query.",wrong,aligned,improved_better,high,0.9333,3/3,stable,"Baseline fastigial nucleus is anatomically wrong; improved median raphe nucleus matches query 'Medial Raphe'. | Baseline 'fastigial (medial) nucleus' is incorrect; improved 'median raphe nucleus' is a direct match for query 'Medial Raphe'. | Baseline fastigial nucleus is cerebellar, wrong; improved median raphe nucleus matches Medial Raphe query."
48,species,Dorsal Lateral Leminscus Nucleus,llm_reject_top1,HOMBA:10429,lateral geniculate nucleus (dorsal lateral geniculate nucleus),0.811,needs_review,wrong,medium,HOMBA:12455,dorsal nucleus of lateral lemniscus,0.9726,high_confidence,wrong,aligned,improved_better,high,0.95,Baseline lateral geniculate is wrong; improved dorsal nucleus of lateral lemniscus exactly matches query.,wrong,aligned,improved_better,high,0.95,Baseline 'lateral geniculate nucleus' is wrong; improved 'dorsal nucleus of lateral lemniscus' exactly matches the query.,wrong,aligned,improved_better,high,0.95,"Baseline lateral geniculate is visual thalamic, unrelated; improved dorsal nucleus of lateral lemniscus matches the query exactly.",wrong,aligned,improved_better,high,0.95,3/3,stable,"Baseline lateral geniculate is wrong; improved dorsal nucleus of lateral lemniscus exactly matches query. | Baseline 'lateral geniculate nucleus' is wrong; improved 'dorsal nucleus of lateral lemniscus' exactly matches the query. | Baseline lateral geniculate is visual thalamic, unrelated; improved dorsal nucleus of lateral lemniscus matches the query exactly."
49,species,Abducens Motor Nucleus,llm_reject_top1,HOMBA:12417,efferent nuclei of cranial nerves in pons,0.8193,needs_review,broader_parent,high,HOMBA:12418,abducens nucleus,0.7393,needs_review,broader_parent,aligned,improved_better,high,0.95,Baseline broader grouping of cranial nerve nuclei; improved abducens nucleus directly matches query.,broader_parent,aligned,improved_better,high,0.95,Baseline 'efferent nuclei of cranial nerves in pons' is broader; improved 'abducens nucleus' is the exact anatomical structure.,broader_parent,aligned,improved_better,high,0.95,Baseline 'efferent nuclei...' is a broader category; improved 'abducens nucleus' is the exact queried structure.,broader_parent,aligned,improved_better,high,0.95,3/3,stable,Baseline broader grouping of cranial nerve nuclei; improved abducens nucleus directly matches query. | Baseline 'efferent nuclei of cranial nerves in pons' is broader; improved 'abducens nucleus' is the exact anatomical structure. | Baseline 'efferent nuclei...' is a broader category; improved 'abducens nucleus' is the exact queried structure.
50,species,Medial Emminence,llm_out_of_scope_for_rcs,HOMBA:12820,medial eminence,0.8199,needs_review,aligned,high,HOMBA:12402,fastigial (medial) nucleus,0.5,low_confidence,aligned,wrong,improved_worse,high,1.0,Baseline 'medial eminence' directly matches query. Improved 'fastigial (medial) nucleus' is a different cerebellar structure.,aligned,wrong,improved_worse,high,0.95,Baseline 'medial eminence' exactly matches query (typographical variant). Improved 'fastigial nucleus' is cerebellar and anatomically wrong.,aligned,wrong,improved_worse,high,0.95,"Baseline directly matches 'medial eminence'; improved is cerebellar fastigial nucleus, unrelated.",aligned,wrong,improved_worse,high,0.9667,3/3,stable,"Baseline 'medial eminence' directly matches query. Improved 'fastigial (medial) nucleus' is a different cerebellar structure. | Baseline 'medial eminence' exactly matches query (typographical variant). Improved 'fastigial nucleus' is cerebellar and anatomically wrong. | Baseline directly matches 'medial eminence'; improved is cerebellar fastigial nucleus, unrelated."
51,species,Ventromedial thalamic nucleus,llm_reject_top1,HOMBA:10448,caudal intralaminar nuclei of thalamus,0.8387,needs_review,wrong,high,HOMBA:10427,ventral medial nucleus of thalamus,1.0,high_confidence,wrong,aligned,improved_better,high,1.0,Baseline 'caudal intralaminar nuclei' is wrong. Improved 'ventral medial nucleus of thalamus' is a synonym for ventromedial thalamic nucleus.,wrong,aligned,improved_better,high,0.95,Baseline is caudal intralaminar nuclei (wrong). Improved 'ventral medial nucleus of thalamus' is a standard synonym for ventromedial thalamic nucleus.,wrong,aligned,improved_better,high,0.95,Improved 'ventral medial nucleus' is synonymous with query; baseline is intralaminar nuclei.,wrong,aligned,improved_better,high,0.9667,3/3,stable,Baseline 'caudal intralaminar nuclei' is wrong. Improved 'ventral medial nucleus of thalamus' is a synonym for ventromedial thalamic nucleus. | Baseline is caudal intralaminar nuclei (wrong). Improved 'ventral medial nucleus of thalamus' is a standard synonym for ventromedial thalamic nucleus. | Improved 'ventral medial nucleus' is synonymous with query; baseline is intralaminar nuclei.
52,species,Paraventricular hypothalamic nucleus,llm_reject_top1,HOMBA:AA30274,dorsal midline nuclei of thalamus,0.8661,needs_review,wrong,high,HOMBA:10457,paraventricular nucleus of thalamus,0.7861,needs_review,wrong,wrong,both_wrong,high,0.95,"Query specifies hypothalamic nucleus; baseline is thalamic midline, improved is thalamic paraventricular. Both wrong region.",wrong,wrong,both_wrong,high,0.95,"Baseline is dorsal midline thalamus (wrong). Improved is paraventricular nucleus of thalamus, not hypothalamic. Both are incorrect for hypothalamic query.",wrong,wrong,both_wrong,high,0.95,Query is hypothalamic; both candidates are thalamic (wrong region).,wrong,wrong,both_wrong,high,0.95,3/3,stable,"Query specifies hypothalamic nucleus; baseline is thalamic midline, improved is thalamic paraventricular. Both wrong region. | Baseline is dorsal midline thalamus (wrong). Improved is paraventricular nucleus of thalamus, not hypothalamic. Both are incorrect for hypothalamic query. | Query is hypothalamic; both candidates are thalamic (wrong region)."
53,species,Ventroposterior Inferior Thalamus,llm_reject_top1,HOMBA:AA30276,ventral midline nuclei of thalamus,0.4975,low_confidence,wrong,high,HOMBA:AA30289,ventroanterior-ventrolateral nuclear complex of thalamus,0.5108,low_confidence,wrong,wrong,both_wrong,high,1.0,Neither ventral midline nor ventroanterior-ventrolateral complex match ventroposterior inferior thalamus.,wrong,wrong,both_wrong,high,0.95,Neither baseline (ventral midline nuclei) nor improved (ventroanterior-ventrolateral complex) matches ventroposterior inferior thalamus. Both wrong.,wrong,wrong,both_wrong,high,0.95,Query is ventral posterior inferior nucleus; both candidates refer to other thalamic groups.,wrong,wrong,both_wrong,high,0.9667,3/3,stable,Neither ventral midline nor ventroanterior-ventrolateral complex match ventroposterior inferior thalamus. | Neither baseline (ventral midline nuclei) nor improved (ventroanterior-ventrolateral complex) matches ventroposterior inferior thalamus. Both wrong. | Query is ventral posterior inferior nucleus; both candidates refer to other thalamic groups.
54,species,Medial Dorsal Tegmentum,llm_reject_top1,HOMBA:11522,magnocellular (dorsal) division of BM,0.592,low_confidence,wrong,high,HOMBA:AA30451,dorsal cell group of medulla tegmentum,0.5542,modifier_conflict,wrong,wrong,both_wrong,medium,0.8,Baseline magnocellular BM is unrelated. Improved dorsal medulla tegmentum is not medial dorsal midbrain tegmentum. Both wrong.,wrong,wrong,improved_better,medium,0.75,"Baseline is magnocellular division of BM (basal forebrain). Improved is dorsal cell group of medulla tegmentum, still not medial dorsal tegmentum but at least in tegmentum.",wrong,wrong,both_wrong,medium,0.8,"Baseline is forebrain (BM); improved is medullary tegmentum, not typical dorsal tegmental nuclei; neither matches query region.",wrong,wrong,both_wrong,medium,0.7833,2/3,majority_vote,"Baseline magnocellular BM is unrelated. Improved dorsal medulla tegmentum is not medial dorsal midbrain tegmentum. Both wrong. | Baseline is magnocellular division of BM (basal forebrain). Improved is dorsal cell group of medulla tegmentum, still not medial dorsal tegmentum but at least in tegmentum. | Baseline is forebrain (BM); improved is medullary tegmentum, not typical dorsal tegmental nuclei; neither matches query region."
